tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length
XLOC_000299	-	-	XLOC_000299	ZSCAN20	TSS373	chr1:33472630-33496395	-
XLOC_000300	-	-	XLOC_000300	HMGB4	TSS374,TSS375	chr1:33513998-34165842	-
XLOC_000301	-	-	XLOC_000301	CSMD2-AS1	TSS376	chr1:33513998-34165842	-
XLOC_000302	-	-	XLOC_000302	C1orf94	TSS377,TSS378	chr1:34166882-34219130	-
XLOC_000303	-	-	XLOC_000303	GJB5	TSS379	chr1:34755046-34758512	-
XLOC_000304	-	-	XLOC_000304	GJB4	TSS380	chr1:34759740-34763724	-
XLOC_000305	-	-	XLOC_000305	GJB3	TSS381,TSS382	chr1:34781188-34786366	-
XLOC_000306	-	-	XLOC_000306	GJA4	TSS383	chr1:34792997-34795747	-
XLOC_000307	-	-	XLOC_000307	ZMYM1	TSS384,TSS385	chr1:35059785-35115858	-
XLOC_000308	-	-	XLOC_000308	ZMYM4	TSS386	chr1:35268966-35421944	-
XLOC_000309	-	-	XLOC_000309	NCDN	TSS387	chr1:35557791-35566779	-
XLOC_000310	-	-	XLOC_000310	TFAP2E	TSS388	chr1:35573369-35595326	-
XLOC_000311	-	-	XLOC_000311	AGO4	TSS389	chr1:35808226-35857889	-
XLOC_000312	-	-	XLOC_000312	AGO1	TSS390,TSS391	chr1:35869807-35924298	-
XLOC_000313	-	-	XLOC_000313	AGO3	TSS392	chr1:35931081-36056462	-
XLOC_000314	-	-	XLOC_000314	TEKT2	TSS393	chr1:36084074-36088275	-
XLOC_000315	-	-	XLOC_000315	ADPRHL2	TSS394	chr1:36088851-36093932	-
XLOC_000316	-	-	XLOC_000316	MAP7D1	TSS395	chr1:36136568-36180849	-
XLOC_000317	-	-	XLOC_000317	THRAP3	TSS396	chr1:36224415-36305356	-
XLOC_000318	-	-	XLOC_000318	SH3D21	TSS397,TSS398	chr1:36306392-36321347	-
XLOC_000319	-	-	XLOC_000319	MIR4255	TSS399	chr1:37161562-37161634	-
XLOC_000320	-	-	XLOC_000320	ZC3H12A	TSS400	chr1:37474517-37484377	-
XLOC_000321	-	-	XLOC_000321	MIR6732	TSS401	chr1:37474517-37484377	-
XLOC_000322	-	-	XLOC_000322	DNALI1	TSS402	chr1:37556918-37595985	-
XLOC_000323	-	-	XLOC_000323	CDCA8	TSS403	chr1:37692400-37709719	-
XLOC_000324	-	-	XLOC_000324	MANEAL	TSS404,TSS405	chr1:37794101-37801606	-
XLOC_000325	-	-	XLOC_000325	C1orf122	TSS406	chr1:37802941-37809454	-
XLOC_000326	-	-	XLOC_000326	UTP11L	TSS407	chr1:38012711-38024825	-
XLOC_000327	-	-	XLOC_000327	MIR3659	TSS408	chr1:38089230-38089329	-
XLOC_000328	-	-	XLOC_000328	AKIRIN1	TSS409	chr1:38991243-39006065	-
XLOC_000329	-	-	XLOC_000329	NDUFS5	TSS410	chr1:39026294-39034636	-
XLOC_000330	-	-	XLOC_000330	MACF1	TSS411	chr1:39084166-39487138	-
XLOC_000331	-	-	XLOC_000331	KIAA0754	TSS412	chr1:39084166-39487138	-
XLOC_000332	-	-	XLOC_000332	BMP8A	TSS413	chr1:39491645-39559698	-
XLOC_000333	-	-	XLOC_000333	OXCT2P1	TSS414	chr1:39491645-39559698	-
XLOC_000334	-	-	XLOC_000334	LOC101929516	TSS415	chr1:39560812-39576849	-
XLOC_000335	-	-	XLOC_000335	PPIE	TSS416	chr1:39738844-39788861	-
XLOC_000336	-	-	XLOC_000336	MFSD2A	TSS417	chr1:39955111-39969968	-
XLOC_000337	-	-	XLOC_000337	CAP1	TSS418	chr1:40040582-40072649	-
XLOC_000338	-	-	XLOC_000338	RLF	TSS419	chr1:40161368-40240921	-
XLOC_000339	-	-	XLOC_000339	TMCO2	TSS420	chr1:40247900-40251693	-
XLOC_000340	-	-	XLOC_000340	ZMPSTE24	TSS421	chr1:40258049-40294184	-
XLOC_000341	-	-	XLOC_000341	SMAP2	TSS422,TSS423,TSS424,TSS425	chr1:40373705-40423326	-
XLOC_000342	-	-	XLOC_000342	ZFP69B	TSS426	chr1:40450664-40463718	-
XLOC_000343	-	-	XLOC_000343	ZFP69	TSS427	chr1:40477629-40496343	-
XLOC_000344	-	-	XLOC_000344	EXO5	TSS428	chr1:40508760-40516542	-
XLOC_000345	-	-	XLOC_000345	ZNF684	TSS429	chr1:40531560-40548169	-
XLOC_000346	-	-	XLOC_000346	NFYC	TSS430,TSS431,TSS432,TSS433	chr1:40689079-40771606	-
XLOC_000347	-	-	XLOC_000347	MIR30E	TSS434	chr1:40689079-40771606	-
XLOC_000348	-	-	XLOC_000348	MIR30C1	TSS435	chr1:40689079-40771606	-
XLOC_000349	-	-	XLOC_000349	KCNQ4	TSS436	chr1:40784011-40840452	-
XLOC_000350	-	-	XLOC_000350	CTPS1	TSS437,TSS438	chr1:40979298-41012565	-
XLOC_000351	-	-	XLOC_000351	SLFNL1-AS1	TSS439	chr1:41014589-41242143	-
XLOC_000352	-	-	XLOC_000352	FOXO6	TSS440	chr1:41361930-41383591	-
XLOC_000353	-	-	XLOC_000353	GUCA2B	TSS441	chr1:42153420-42155824	-
XLOC_000354	-	-	XLOC_000354	RIMKLA	TSS442	chr1:42380796-42424229	-
XLOC_000355	-	-	XLOC_000355	PPCS	TSS443,TSS444	chr1:42456340-42473378	-
XLOC_000356	-	-	XLOC_000356	CCDC30	TSS445	chr1:42534888-42654664	-
XLOC_000357	-	-	XLOC_000357	PPIH	TSS446	chr1:42658376-42676758	-
XLOC_000358	-	-	XLOC_000358	YBX1	TSS447,TSS448	chr1:42682234-42703803	-
XLOC_000359	-	-	XLOC_000359	C1orf50	TSS449	chr1:42767244-42775742	-
XLOC_000360	-	-	XLOC_000360	LOC100129924	TSS450	chr1:42787989-42798230	-
XLOC_000361	-	-	XLOC_000361	ERMAP	TSS451,TSS452	chr1:42807051-42844989	-
XLOC_000362	-	-	XLOC_000362	ZNF691	TSS453	chr1:42846572-42852475	-
XLOC_000363	-	-	XLOC_000363	LOC339539	TSS454	chr1:42857621-42888792	-
XLOC_000364	-	-	XLOC_000364	SLC2A1-AS1	TSS455	chr1:42925374-42983358	-
XLOC_000365	-	-	XLOC_000365	FAM183A	TSS456	chr1:43147922-43156396	-
XLOC_000366	-	-	XLOC_000366	CFAP57	TSS457	chr1:43164173-43254358	-
XLOC_000367	-	-	XLOC_000367	TMEM125	TSS458	chr1:43269993-43274002	-
XLOC_000368	-	-	XLOC_000368	TIE1	TSS459	chr1:43300894-43323110	-
XLOC_000369	-	-	XLOC_000369	MPL	TSS460	chr1:43337803-43354464	-
XLOC_000370	-	-	XLOC_000370	CDC20	TSS461	chr1:43358954-43363202	-
XLOC_000371	-	-	XLOC_000371	SZT2	TSS462	chr1:43389884-43454247	-
XLOC_000372	-	-	XLOC_000372	MIR6735	TSS463	chr1:43389884-43454247	-
XLOC_000373	-	-	XLOC_000373	PTPRF	TSS464	chr1:43530875-43623672	-
XLOC_000374	-	-	XLOC_000374	KDM4A	TSS465	chr1:43650125-43707341	-
XLOC_000375	-	-	XLOC_000375	ST3GAL3	TSS466	chr1:43707532-43931165	-
XLOC_000376	-	-	XLOC_000376	MIR6079	TSS467	chr1:43707532-43931165	-
XLOC_000377	-	-	XLOC_000377	ARTN	TSS468	chr1:43933319-43937240	-
XLOC_000378	-	-	XLOC_000378	IPO13	TSS469	chr1:43946805-43968022	-
XLOC_000379	-	-	XLOC_000379	DPH2	TSS470	chr1:43969980-43973371	-
XLOC_000380	-	-	XLOC_000380	ATP6V0B	TSS471	chr1:43974647-43978300	-
XLOC_000381	-	-	XLOC_000381	B4GALT2	TSS472,TSS473,TSS474	chr1:43979201-43991171	-
XLOC_000382	-	-	XLOC_000382	CCDC24	TSS475	chr1:43991607-44031492	-
XLOC_000383	-	-	XLOC_000383	KLF17	TSS476	chr1:44118849-44135137	-
XLOC_000384	-	-	XLOC_000384	DMAP1	TSS477	chr1:44213452-44220679	-
XLOC_000385	-	-	XLOC_000385	RNF220	TSS478	chr1:44405287-44651724	-
XLOC_000386	-	-	XLOC_000386	MIR5584	TSS479	chr1:44405287-44651724	-
XLOC_000387	-	-	XLOC_000387	C1orf228	TSS480	chr1:44674721-44725591	-
XLOC_000388	-	-	XLOC_000388	KIF2C	TSS481,TSS482	chr1:44739817-44767766	-
XLOC_000389	-	-	XLOC_000389	RPS8	TSS483	chr1:44775573-44778740	-
XLOC_000390	-	-	XLOC_000390	SNORD55	TSS484	chr1:44775573-44778740	-
XLOC_000391	-	-	XLOC_000391	SNORD46	TSS485	chr1:44775573-44778740	-
XLOC_000392	-	-	XLOC_000392	SNORD38A	TSS486	chr1:44775573-44778740	-
XLOC_000393	-	-	XLOC_000393	SNORD38B	TSS487	chr1:44775573-44778740	-
XLOC_000394	-	-	XLOC_000394	PLK3	TSS488	chr1:44800224-44807285	-
XLOC_000395	-	-	XLOC_000395	BTBD19	TSS489	chr1:44808481-44814129	-
XLOC_000396	-	-	XLOC_000396	UROD	TSS490	chr1:45012132-45015669	-
XLOC_000397	-	-	XLOC_000397	LINC01144	TSS491	chr1:45303909-45305619	-
XLOC_000398	-	-	XLOC_000398	HPDL	TSS492	chr1:45326872-45328674	-
XLOC_000399	-	-	XLOC_000399	TOE1	TSS493	chr1:45329241-45491168	-
XLOC_000400	-	-	XLOC_000400	MMACHC	TSS494	chr1:45500183-45522890	-
XLOC_000401	-	-	XLOC_000401	AKR1A1	TSS495	chr1:45550782-45570051	-
XLOC_000402	-	-	XLOC_000402	NASP	TSS496	chr1:45583987-45618906	-
XLOC_000403	-	-	XLOC_000403	TMEM69	TSS497	chr1:45688174-45750813	-
XLOC_000404	-	-	XLOC_000404	MAST2	TSS498	chr1:45803612-46036124	-
XLOC_000405	-	-	XLOC_000405	LOC101929626	TSS499	chr1:46040139-46185962	-
XLOC_000406	-	-	XLOC_000406	TSPAN1	TSS500	chr1:46040139-46185962	-
XLOC_000407	-	-	XLOC_000407	LURAP1	TSS501	chr1:46188680-46221256	-
XLOC_000408	-	-	XLOC_000408	RAD54L	TSS502	chr1:46247694-46303366	-
XLOC_000409	-	-	XLOC_000409	UQCRH	TSS503	chr1:46303612-46316777	-
XLOC_000410	-	-	XLOC_000410	NSUN4	TSS504,TSS505	chr1:46340176-46365152	-
XLOC_000411	-	-	XLOC_000411	FAAH	TSS506	chr1:46394266-46413848	-
XLOC_000412	-	-	XLOC_000412	FAAHP1	TSS507	chr1:46433826-46445702	-
XLOC_000413	-	-	XLOC_000413	DMBX1	TSS508	chr1:46506995-46514214	-
XLOC_000414	-	-	XLOC_000414	MKNK1-AS1	TSS509	chr1:46538695-46604294	-
XLOC_000415	-	-	XLOC_000415	TEX38	TSS510	chr1:46671832-46673584	-
XLOC_000416	-	-	XLOC_000416	EFCAB14-AS1	TSS511	chr1:46674035-46719064	-
XLOC_000417	-	-	XLOC_000417	CYP4B1	TSS512	chr1:46798997-46819349	-
XLOC_000418	-	-	XLOC_000418	CYP4X1	TSS513	chr1:47023567-47050751	-
XLOC_000419	-	-	XLOC_000419	CYP4Z1	TSS514	chr1:47067487-47118320	-
XLOC_000420	-	-	XLOC_000420	CYP4A22	TSS515	chr1:47137424-47148854	-
XLOC_000421	-	-	XLOC_000421	LINC00853	TSS516	chr1:47179249-47180339	-
XLOC_000422	-	-	XLOC_000422	CMPK1	TSS517	chr1:47333796-47378839	-
XLOC_000423	-	-	XLOC_000423	FOXE3	TSS518	chr1:47380795-47440691	-
XLOC_000424	-	-	XLOC_000424	FOXD2	TSS519	chr1:47380795-47440691	-
XLOC_000425	-	-	XLOC_000425	SLC5A9	TSS520	chr1:48222684-48248644	-
XLOC_000426	-	-	XLOC_000426	LOC101929721	TSS521	chr1:48532854-50023954	-
XLOC_000427	-	-	XLOC_000427	ELAVL4	TSS522,TSS523,TSS524,TSS525,TSS526	chr1:50048013-50203785	-
XLOC_000428	-	-	XLOC_000428	CDKN2C	TSS527,TSS528	chr1:50968694-50974637	-
XLOC_000429	-	-	XLOC_000429	MIR4421	TSS529	chr1:51059836-51059905	-
XLOC_000430	-	-	XLOC_000430	MIR6500	TSS530	chr1:51060017-51060103	-
XLOC_000431	-	-	XLOC_000431	C1orf185	TSS531	chr1:51102233-51148082	-
XLOC_000432	-	-	XLOC_000432	RNF11	TSS532	chr1:51236272-51273447	-
XLOC_000433	-	-	XLOC_000433	TTC39A-AS1	TSS533	chr1:51287257-51345116	-
XLOC_000434	-	-	XLOC_000434	OSBPL9	TSS534,TSS535	chr1:51616873-51878937	-
XLOC_000435	-	-	XLOC_000435	TXNDC12-AS1	TSS536	chr1:52020131-52056171	-
XLOC_000436	-	-	XLOC_000436	BTF3L4	TSS537	chr1:52056184-52090716	-
XLOC_000437	-	-	XLOC_000437	ZFYVE9	TSS538	chr1:52142093-52346686	-
XLOC_000438	-	-	XLOC_000438	PRPF38A	TSS539	chr1:52404546-52418320	-
XLOC_000439	-	-	XLOC_000439	GPX7	TSS540	chr1:52602370-52609051	-
XLOC_000440	-	-	XLOC_000440	FAM159A	TSS541	chr1:52633393-52657065	-
XLOC_000441	-	-	XLOC_000441	ZYG11B	TSS542	chr1:52726458-52827341	-
XLOC_000442	-	-	XLOC_000442	ZYG11A	TSS543	chr1:52842510-52894575	-
XLOC_000443	-	-	XLOC_000443	SCP2	TSS544,TSS545	chr1:52927228-53051617	-
XLOC_000444	-	-	XLOC_000444	MIR1273F	TSS546	chr1:52927228-53051617	-
XLOC_000445	-	-	XLOC_000445	MIR5095	TSS547	chr1:52927228-53051617	-
XLOC_000446	-	-	XLOC_000446	MIR1273G	TSS548	chr1:52927228-53051617	-
XLOC_000447	-	-	XLOC_000447	PODN	TSS549,TSS550	chr1:53062051-53085502	-
XLOC_000448	-	-	XLOC_000448	CPT2	TSS551	chr1:53196428-53220639	-
XLOC_000449	-	-	XLOC_000449	LOC100507564	TSS552	chr1:53226891-53328149	-
XLOC_000450	-	-	XLOC_000450	LOC105378732	TSS553	chr1:53328232-53336509	-
XLOC_000451	-	-	XLOC_000451	DMRTB1	TSS554	chr1:53459398-53467487	-
XLOC_000452	-	-	XLOC_000452	DIO1	TSS555	chr1:53894187-53911086	-
XLOC_000453	-	-	XLOC_000453	LRRC42	TSS556	chr1:53946325-53968168	-
XLOC_000454	-	-	XLOC_000454	TCEANC2	TSS557	chr1:54026680-54112519	-
XLOC_000455	-	-	XLOC_000455	MIR4781	TSS558	chr1:54026680-54112519	-
XLOC_000456	-	-	XLOC_000456	MRPL37	TSS559	chr1:54200166-54218383	-
XLOC_000457	-	-	XLOC_000457	SSBP3-AS1	TSS560	chr1:54225430-54406395	-
XLOC_000458	-	-	XLOC_000458	ACOT11	TSS561	chr1:54548133-54634744	-
XLOC_000459	-	-	XLOC_000459	MROH7,MROH7-TTC4,TTC4	TSS562,TSS563	chr1:54641739-54742655	-
XLOC_000460	-	-	XLOC_000460	LEXM	TSS564	chr1:54806062-54842264	-
XLOC_000461	-	-	XLOC_000461	TMEM61	TSS565	chr1:54980663-54992293	-
XLOC_000462	-	-	XLOC_000462	BSND	TSS566	chr1:54998943-55008792	-
XLOC_000463	-	-	XLOC_000463	PCSK9	TSS567,TSS568	chr1:55039475-55064853	-
XLOC_000464	-	-	XLOC_000464	LOC100507634	TSS569	chr1:55215407-55217455	-
XLOC_000465	-	-	XLOC_000465	MIR4422	TSS570	chr1:55225640-55225723	-
XLOC_000466	-	-	XLOC_000466	PRKAA2	TSS571	chr1:56645316-56715335	-
XLOC_000467	-	-	XLOC_000467	C8A	TSS572	chr1:56854769-56918221	-
XLOC_000468	-	-	XLOC_000468	DAB1-AS1	TSS573	chr1:56997905-58250539	-
XLOC_000469	-	-	XLOC_000469	LINC01135	TSS574	chr1:58785150-58899712	-
XLOC_000470	-	-	XLOC_000470	LINC01358	TSS575	chr1:59020475-59088247	-
XLOC_000471	-	-	XLOC_000471	FGGY	TSS576,TSS577,TSS578	chr1:59296952-59762731	-
XLOC_000472	-	-	XLOC_000472	LOC101926944	TSS579	chr1:59772794-59788829	-
XLOC_000473	-	-	XLOC_000473	HOOK1	TSS580	chr1:59814860-59876378	-
XLOC_000474	-	-	XLOC_000474	NFIA	TSS581,TSS582,TSS583	chr1:61077273-61462788	-
XLOC_000475	-	-	XLOC_000475	MGC34796	TSS584	chr1:61654241-61656128	-
XLOC_000476	-	-	XLOC_000476	INADL	TSS585	chr1:61742476-62163919	-
XLOC_000477	-	-	XLOC_000477	MIR3116-1	TSS586	chr1:61742476-62163919	-
XLOC_000478	-	-	XLOC_000478	L1TD1	TSS587	chr1:62194801-62212328	-
XLOC_000479	-	-	XLOC_000479	USP1	TSS588,TSS589	chr1:62436303-62451804	-
XLOC_000480	-	-	XLOC_000480	ANGPTL3	TSS590	chr1:62454725-62688368	-
XLOC_000481	-	-	XLOC_000481	ATG4C	TSS591	chr1:62784105-62865271	-
XLOC_000482	-	-	XLOC_000482	FOXD3	TSS592	chr1:63320883-63325126	-
XLOC_000483	-	-	XLOC_000483	ALG6	TSS593	chr1:63367589-63438562	-
XLOC_000484	-	-	XLOC_000484	EFCAB7	TSS594	chr1:63523300-63572693	-
XLOC_000485	-	-	XLOC_000485	DLEU2L	TSS595	chr1:63523300-63572693	-
XLOC_000486	-	-	XLOC_000486	PGM1	TSS596,TSS597,TSS598	chr1:63593275-63660246	-
XLOC_000487	-	-	XLOC_000487	ROR1	TSS599	chr1:63774018-64181496	-
XLOC_000488	-	-	XLOC_000488	UBE2U	TSS600	chr1:64203806-64244344	-
XLOC_000489	-	-	XLOC_000489	CACHD1	TSS601,TSS602	chr1:64470792-64693058	-
XLOC_000490	-	-	XLOC_000490	MIR4794	TSS603	chr1:64470792-64693058	-
XLOC_000491	-	-	XLOC_000491	RAVER2	TSS604	chr1:64745094-64966504	-
XLOC_000492	-	-	XLOC_000492	AK4	TSS605,TSS606,TSS607	chr1:65147548-65232145	-
XLOC_000493	-	-	XLOC_000493	DNAJC6	TSS608,TSS609	chr1:65264693-65415869	-
XLOC_000494	-	-	XLOC_000494	LEPR,LEPROT	TSS610,TSS611,TSS612	chr1:65420447-65637493	-
XLOC_000495	-	-	XLOC_000495	PDE4B	TSS613,TSS614,TSS615,TSS616,TSS617,TSS618	chr1:65792509-66374579	-
XLOC_000496	-	-	XLOC_000496	SGIP1	TSS619,TSS620	chr1:66533568-66751139	-
XLOC_000497	-	-	XLOC_000497	MIR3117	TSS621	chr1:66533568-66751139	-
XLOC_000498	-	-	XLOC_000498	TCTEX1D1	TSS622	chr1:66752456-66779047	-
XLOC_000499	-	-	XLOC_000499	MIER1	TSS623,TSS624	chr1:66924894-66988619	-
XLOC_000500	-	-	XLOC_000500	IL23R	TSS625	chr1:67166485-67259967	-
XLOC_000501	-	-	XLOC_000501	IL12RB2	TSS626	chr1:67307363-67396900	-
XLOC_000502	-	-	XLOC_000502	GADD45A	TSS627	chr1:67685176-67688338	-
XLOC_000503	-	-	XLOC_000503	GNG12-AS1	TSS628	chr1:67701465-68232601	-
XLOC_000504	-	-	XLOC_000504	DEPDC1-AS1	TSS629	chr1:68474151-68538627	-
XLOC_000505	-	-	XLOC_000505	LRRC7	TSS630	chr1:69760174-70123488	-
XLOC_000506	-	-	XLOC_000506	PIN1P1	TSS631	chr1:69760174-70123488	-
XLOC_000507	-	-	XLOC_000507	SRSF11	TSS632	chr1:70205681-70252018	-
XLOC_000508	-	-	XLOC_000508	HHLA3	TSS633	chr1:70354809-70368022	-
XLOC_000509	-	-	XLOC_000509	CTH	TSS634	chr1:70411217-70439851	-
XLOC_000510	-	-	XLOC_000510	LOC101927244	TSS635	chr1:70706452-70786468	-
XLOC_000511	-	-	XLOC_000511	ZRANB2-AS1	TSS636	chr1:70852352-71081289	-
XLOC_000512	-	-	XLOC_000512	ZRANB2-AS2	TSS637	chr1:71081323-71237723	-
XLOC_000513	-	-	XLOC_000513	LINC01360	TSS638	chr1:73306169-73338877	-
XLOC_000514	-	-	XLOC_000514	FPGT,FPGT-TNNI3K,TNNI3K	TSS639,TSS640	chr1:74198211-74544432	-
XLOC_000515	-	-	XLOC_000515	ERICH3-AS1	TSS641,TSS642	chr1:74568110-74673738	-
XLOC_000516	-	-	XLOC_000516	TYW3	TSS643	chr1:74705487-74766676	-
XLOC_000517	-	-	XLOC_000517	LHX8	TSS644,TSS645	chr1:75128433-75161533	-
XLOC_000518	-	-	XLOC_000518	ACADM	TSS646	chr1:75724346-75763678	-
XLOC_000519	-	-	XLOC_000519	RABGGTB	TSS647	chr1:75786193-75795090	-
XLOC_000520	-	-	XLOC_000520	SNORD45C	TSS648	chr1:75786193-75795090	-
XLOC_000521	-	-	XLOC_000521	SNORD45A	TSS649	chr1:75786193-75795090	-
XLOC_000522	-	-	XLOC_000522	SNORD45B	TSS650	chr1:75786193-75795090	-
XLOC_000523	-	-	XLOC_000523	MSH4	TSS651	chr1:75796870-75913238	-
XLOC_000524	-	-	XLOC_000524	LOC101927342	TSS652	chr1:76011323-76019356	-
XLOC_000525	-	-	XLOC_000525	ST6GALNAC3	TSS653	chr1:76074703-76630984	-
XLOC_000526	-	-	XLOC_000526	ST6GALNAC5	TSS654	chr1:76867500-77064052	-
XLOC_000527	-	-	XLOC_000527	MIR7156	TSS655	chr1:76867500-77064052	-
XLOC_000528	-	-	XLOC_000528	AK5	TSS656,TSS657	chr1:77281976-77559969	-
XLOC_000529	-	-	XLOC_000529	FAM73A	TSS658	chr1:77779623-77879540	-
XLOC_000530	-	-	XLOC_000530	NEXN	TSS659	chr1:77881347-77943893	-
XLOC_000531	-	-	XLOC_000531	DNAJB4	TSS660,TSS661,TSS662	chr1:77946481-78017964	-
XLOC_000532	-	-	XLOC_000532	GIPC2	TSS663,TSS664	chr1:78044961-78138449	-
XLOC_000533	-	-	XLOC_000533	MGC27382	TSS665	chr1:78229598-78369462	-
XLOC_000534	-	-	XLOC_000534	PTGFR	TSS666	chr1:78491042-78540701	-
XLOC_000535	-	-	XLOC_000535	IFI44L	TSS667	chr1:78620381-78646145	-
XLOC_000536	-	-	XLOC_000536	IFI44	TSS668	chr1:78649791-78664078	-
XLOC_000537	-	-	XLOC_000537	LOC101927412	TSS669,TSS670	chr1:80535754-80646788	-
XLOC_000538	-	-	XLOC_000538	ADGRL2	TSS671,TSS672	chr1:81699769-81992738	-
XLOC_000539	-	-	XLOC_000539	PRKACB	TSS673,TSS674,TSS675,TSS676,TSS677	chr1:84077974-84238498	-
XLOC_000540	-	-	XLOC_000540	SAMD13	TSS678,TSS679,TSS680	chr1:84298365-84350798	-
XLOC_000541	-	-	XLOC_000541	DNASE2B	TSS681,TSS682	chr1:84398531-84415008	-
XLOC_000542	-	-	XLOC_000542	RPF1	TSS683	chr1:84479236-84574480	-
XLOC_000543	-	-	XLOC_000543	SPATA1	TSS684	chr1:84479236-84574480	-
XLOC_000544	-	-	XLOC_000544	WDR63	TSS685	chr1:85062297-85133138	-
XLOC_000545	-	-	XLOC_000545	MIR4423	TSS686	chr1:85133793-85133873	-
XLOC_000546	-	-	XLOC_000546	LOC646626	TSS687	chr1:85265775-85278088	-
XLOC_000547	-	-	XLOC_000547	CYR61	TSS688	chr1:85580760-85583965	-
XLOC_000548	-	-	XLOC_000548	CLCA2	TSS689	chr1:86424085-86456557	-
XLOC_000549	-	-	XLOC_000549	CLCA1	TSS690	chr1:86468842-86500291	-
XLOC_000550	-	-	XLOC_000550	CLCA4	TSS691	chr1:86547075-86580749	-
XLOC_000551	-	-	XLOC_000551	CLCA3P	TSS692	chr1:86634275-86655376	-
XLOC_000552	-	-	XLOC_000552	SH3GLB1	TSS693	chr1:86704569-86748184	-
XLOC_000553	-	-	XLOC_000553	HS2ST1	TSS694	chr1:86914651-87109998	-
XLOC_000554	-	-	XLOC_000554	LINC01140	TSS695,TSS696	chr1:87129764-87169203	-
XLOC_000555	-	-	XLOC_000555	LOC101927844	TSS697	chr1:87212668-87251331	-
XLOC_000556	-	-	XLOC_000556	LMO4	TSS698	chr1:87328467-87348923	-
XLOC_000557	-	-	XLOC_000557	PKN2	TSS699	chr1:88537512-88836255	-
XLOC_000558	-	-	XLOC_000558	GBP6	TSS700	chr1:89363876-89388160	-
XLOC_000559	-	-	XLOC_000559	GBP1P1	TSS701	chr1:89407678-89424934	-
XLOC_000560	-	-	XLOC_000560	LRRC8B	TSS702,TSS703	chr1:89524837-89597861	-
XLOC_000561	-	-	XLOC_000561	LRRC8C	TSS704	chr1:89633084-89719535	-
XLOC_000562	-	-	XLOC_000562	LRRC8D	TSS705,TSS706	chr1:89821013-89936430	-
XLOC_000563	-	-	XLOC_000563	ZNF326	TSS707	chr1:89995118-90028535	-
XLOC_000564	-	-	XLOC_000564	CDC7	TSS708,TSS709	chr1:91500846-91525764	-
XLOC_000565	-	-	XLOC_000565	BRDT	TSS710,TSS711	chr1:91949370-92014428	-
XLOC_000566	-	-	XLOC_000566	EPHX4	TSS712	chr1:92029975-92063536	-
XLOC_000567	-	-	XLOC_000567	BTBD8	TSS713	chr1:92080304-92147841	-
XLOC_000568	-	-	XLOC_000568	KIAA1107	TSS714	chr1:92167051-92184723	-
XLOC_000569	-	-	XLOC_000569	C1orf146	TSS715	chr1:92218015-92245810	-
XLOC_000570	-	-	XLOC_000570	RPAP2	TSS716	chr1:92246397-92388175	-
XLOC_000571	-	-	XLOC_000571	RPL5	TSS717	chr1:92832036-92961522	-
XLOC_000572	-	-	XLOC_000572	SNORD21	TSS718	chr1:92832036-92961522	-
XLOC_000573	-	-	XLOC_000573	SNORA66	TSS719	chr1:92832036-92961522	-
XLOC_000574	-	-	XLOC_000574	MTF2	TSS720	chr1:93079234-93139081	-
XLOC_000575	-	-	XLOC_000575	CCDC18	TSS721	chr1:93180715-93278730	-
XLOC_000576	-	-	XLOC_000576	DR1	TSS722	chr1:93345920-93362591	-
XLOC_000577	-	-	XLOC_000577	FNBP1L	TSS723	chr1:93448130-93554661	-
XLOC_000578	-	-	XLOC_000578	LOC100129046	TSS724	chr1:93561740-93847150	-
XLOC_000579	-	-	XLOC_000579	MIR760	TSS725	chr1:93561740-93847150	-
XLOC_000580	-	-	XLOC_000580	ABCD3	TSS726	chr1:94418376-94518663	-
XLOC_000581	-	-	XLOC_000581	SLC44A3	TSS727,TSS728	chr1:94820341-94895247	-
XLOC_000582	-	-	XLOC_000582	LOC729970	TSS729	chr1:94928027-94963270	-
XLOC_000583	-	-	XLOC_000583	LOC101928098	TSS730	chr1:94982722-95072951	-
XLOC_000584	-	-	XLOC_000584	RWDD3,TMEM56,TMEM56-RWDD3	TSS731,TSS732,TSS733,TSS734	chr1:95092516-95247225	-
XLOC_000585	-	-	XLOC_000585	FLJ31662	TSS735	chr1:95474736-95479356	-
XLOC_000586	-	-	XLOC_000586	LOC100996635	TSS736	chr1:95510115-95515464	-
XLOC_000587	-	-	XLOC_000587	LOC102723661	TSS737	chr1:95992067-96022880	-
XLOC_000588	-	-	XLOC_000588	PTBP2	TSS738,TSS739	chr1:96721604-96815049	-
XLOC_000589	-	-	XLOC_000589	DPYD-AS1	TSS740	chr1:97077743-97921059	-
XLOC_000590	-	-	XLOC_000590	DPYD-AS2	TSS741	chr1:97077743-97921059	-
XLOC_000591	-	-	XLOC_000591	LOC729987	TSS742	chr1:98210710-98272658	-
XLOC_000592	-	-	XLOC_000592	SNX7	TSS743	chr1:98661679-98760500	-
XLOC_000593	-	-	XLOC_000593	LOC100129620	TSS744	chr1:98890244-99148852	-
XLOC_000594	-	-	XLOC_000594	PLPPR4	TSS745	chr1:99264291-99309582	-
XLOC_000595	-	-	XLOC_000595	PALMD	TSS746	chr1:99516983-99765793	-
XLOC_000596	-	-	XLOC_000596	AGL	TSS747,TSS748,TSS749,TSS750	chr1:99850083-99924023	-
